Created_On,Source,Industry
9/18/2017,Social,Retail/Entertainment
9/18/2017,Referral,Finance
9/18/2017,Social,IT
9/18/2017,Direct,Telecom
9/18/2017,Organic,SaaS
9/18/2017,Email,Telecom
9/18/2017,Organic,Telecom
9/18/2017,Organic,IT
9/18/2017,Social,IT
9/18/2017,Direct,SaaS
9/18/2017,Paid,Telecom
9/18/2017,Referral,Telecom
9/18/2017,Social,SaaS
9/18/2017,Email,Retail/Entertainment
9/18/2017,Social,Education
9/18/2017,Social,Health Care
9/18/2017,Email,SaaS
9/18/2017,Email,Telecom
9/18/2017,Paid,Retail/Entertainment
9/18/2017,Referral,Education
9/18/2017,Email,IT
9/18/2017,Paid,Health Care
9/18/2017,Paid,Telecom
9/18/2017,Organic,Education
9/18/2017,Social,Telecom
9/18/2017,Social,Retail/Entertainment
9/18/2017,Referral,SaaS
9/18/2017,Organic,IT
9/18/2017,Direct,Health Care
9/18/2017,Social,IT
9/18/2017,Paid,SaaS
9/18/2017,Direct,SaaS
9/18/2017,Email,Finance
9/18/2017,Paid,Finance
9/18/2017,Organic,SaaS
9/18/2017,Email,Retail/Entertainment
9/18/2017,Paid,SaaS
9/18/2017,Email,Finance
9/18/2017,Paid,Retail/Entertainment
9/18/2017,Direct,Telecom
9/18/2017,Email,Finance
9/18/2017,Direct,Telecom
9/18/2017,Social,Health Care
9/18/2017,Social,SaaS
9/18/2017,Referral,SaaS
9/18/2017,Organic,SaaS
9/18/2017,Paid,Telecom
9/18/2017,Direct,Health Care
9/18/2017,Paid,Finance
9/18/2017,Paid,SaaS
9/18/2017,Direct,Education
9/18/2017,Email,Telecom
9/18/2017,Email,Telecom
9/18/2017,Direct,Health Care
9/18/2017,Social,Education
9/18/2017,Organic,SaaS
9/18/2017,Direct,Education
9/18/2017,Referral,Telecom
9/18/2017,Organic,Telecom
9/18/2017,Referral,SaaS
9/18/2017,Social,Education
9/18/2017,Email,Finance
9/18/2017,Social,Education
9/18/2017,Direct,SaaS
9/18/2017,Social,Telecom
9/18/2017,Paid,Finance
9/18/2017,Organic,Telecom
9/18/2017,Paid,Retail/Entertainment
9/18/2017,Referral,Finance
9/18/2017,Paid,IT
9/18/2017,Social,Retail/Entertainment
9/18/2017,Social,Finance
9/18/2017,Social,Telecom
9/18/2017,Email,Finance
9/18/2017,Social,SaaS
9/18/2017,Organic,Health Care
9/18/2017,Direct,SaaS
9/18/2017,Referral,IT
9/18/2017,Direct,Health Care
9/18/2017,Email,Finance
9/18/2017,Email,Education
9/18/2017,Organic,Health Care
9/18/2017,Paid,Telecom
9/18/2017,Organic,Telecom
9/18/2017,Organic,Health Care
9/18/2017,Direct,Health Care
9/18/2017,Organic,Telecom
9/18/2017,Referral,Health Care
9/19/2017,Organic,Finance
9/19/2017,Organic,Telecom
9/19/2017,Paid,IT
9/19/2017,Social,Finance
9/19/2017,Organic,Retail/Entertainment
9/19/2017,Paid,Telecom
9/19/2017,Direct,Telecom
9/19/2017,Direct,Education
9/19/2017,Organic,Health Care
9/19/2017,Referral,Finance
9/19/2017,Email,SaaS
9/19/2017,Organic,Telecom
9/19/2017,Organic,Finance
9/19/2017,Email,Telecom
9/19/2017,Referral,Finance
9/19/2017,Referral,SaaS
9/19/2017,Email,Health Care
9/19/2017,Social,Telecom
9/19/2017,Organic,Education
9/19/2017,Organic,IT
9/19/2017,Organic,Retail/Entertainment
9/19/2017,Referral,IT
9/19/2017,Email,Telecom
9/19/2017,Organic,Education
9/19/2017,Social,Telecom
9/19/2017,Email,IT
9/19/2017,Direct,IT
9/19/2017,Paid,IT
9/19/2017,Social,Telecom
9/19/2017,Social,Health Care
9/19/2017,Organic,SaaS
9/19/2017,Email,Finance
9/19/2017,Referral,Finance
9/19/2017,Email,Health Care
9/19/2017,Paid,SaaS
9/19/2017,Social,Education
9/19/2017,Email,Education
9/19/2017,Direct,SaaS
9/19/2017,Social,SaaS
9/19/2017,Organic,Health Care
9/19/2017,Referral,IT
9/19/2017,Social,Health Care
9/19/2017,Organic,IT
9/19/2017,Direct,SaaS
9/19/2017,Direct,Finance
9/19/2017,Paid,IT
9/19/2017,Referral,Telecom
9/19/2017,Referral,Finance
9/19/2017,Paid,Health Care
9/19/2017,Organic,Health Care
9/19/2017,Referral,Finance
9/19/2017,Paid,IT
9/19/2017,Social,Retail/Entertainment
9/19/2017,Direct,Health Care
9/19/2017,Paid,Telecom
9/19/2017,Direct,Education
9/19/2017,Referral,IT
9/19/2017,Paid,Finance
9/19/2017,Paid,IT
9/19/2017,Organic,IT
9/19/2017,Organic,Health Care
9/20/2017,Email,Finance
9/20/2017,Email,Finance
9/20/2017,Referral,Education
9/20/2017,Paid,SaaS
9/20/2017,Organic,SaaS
9/20/2017,Organic,SaaS
9/20/2017,Email,Retail/Entertainment
9/20/2017,Email,Health Care
9/20/2017,Social,IT
9/20/2017,Referral,Finance
9/20/2017,Organic,SaaS
9/20/2017,Referral,SaaS
9/20/2017,Referral,Health Care
9/20/2017,Direct,Finance
9/20/2017,Organic,Finance
9/20/2017,Direct,Finance
9/20/2017,Social,Retail/Entertainment
9/20/2017,Direct,IT
9/20/2017,Direct,IT
9/20/2017,Referral,IT
9/20/2017,Direct,Education
9/20/2017,Referral,Finance
9/20/2017,Paid,Telecom
9/20/2017,Direct,Education
9/20/2017,Email,Telecom
9/20/2017,Organic,IT
9/20/2017,Social,SaaS
9/20/2017,Organic,Health Care
9/20/2017,Organic,Education
9/20/2017,Referral,Health Care
9/20/2017,Paid,Health Care
9/20/2017,Organic,SaaS
9/20/2017,Email,SaaS
9/20/2017,Social,IT
9/20/2017,Social,Telecom
9/20/2017,Organic,Finance
9/20/2017,Social,IT
9/20/2017,Email,Health Care
9/20/2017,Paid,Finance
9/20/2017,Direct,Education
9/20/2017,Paid,Telecom
9/20/2017,Email,Retail/Entertainment
9/20/2017,Organic,Education
9/20/2017,Social,Telecom
9/20/2017,Email,Telecom
9/20/2017,Referral,Finance
9/20/2017,Social,Telecom
9/20/2017,Paid,Telecom
9/20/2017,Direct,IT
9/20/2017,Organic,SaaS
9/20/2017,Direct,Finance
9/20/2017,Organic,SaaS
9/20/2017,Organic,Health Care
9/20/2017,Social,Telecom
9/20/2017,Direct,SaaS
9/20/2017,Organic,SaaS
9/20/2017,Direct,IT
9/20/2017,Referral,Retail/Entertainment
9/20/2017,Social,IT
9/20/2017,Referral,SaaS
9/20/2017,Organic,Finance
9/20/2017,Social,SaaS
9/20/2017,Social,Education
9/20/2017,Paid,IT
9/20/2017,Referral,Telecom
9/20/2017,Social,Health Care
9/20/2017,Referral,SaaS
9/20/2017,Direct,SaaS
9/20/2017,Email,Finance
9/20/2017,Email,Telecom
9/20/2017,Social,Retail/Entertainment
9/20/2017,Email,IT
9/20/2017,Organic,SaaS
9/20/2017,Organic,Retail/Entertainment
9/20/2017,Email,SaaS
9/21/2017,Social,SaaS
9/21/2017,Email,Telecom
9/21/2017,Direct,SaaS
9/21/2017,Direct,SaaS
9/21/2017,Referral,Finance
9/21/2017,Email,Telecom
9/21/2017,Email,Finance
9/21/2017,Referral,Education
9/21/2017,Direct,SaaS
9/21/2017,Referral,SaaS
9/21/2017,Social,IT
9/21/2017,Email,Telecom
9/21/2017,Referral,IT
9/21/2017,Email,Finance
9/21/2017,Paid,Retail/Entertainment
9/21/2017,Organic,Telecom
9/21/2017,Email,Health Care
9/21/2017,Referral,IT
9/21/2017,Social,Education
9/21/2017,Organic,Telecom
9/21/2017,Organic,IT
9/21/2017,Social,Health Care
9/21/2017,Email,IT
9/21/2017,Paid,Education
9/21/2017,Social,Education
9/21/2017,Paid,Finance
9/21/2017,Paid,Finance
9/21/2017,Organic,Telecom
9/21/2017,Social,Health Care
9/21/2017,Direct,Health Care
9/21/2017,Paid,Education
9/21/2017,Social,Telecom
9/21/2017,Organic,SaaS
9/21/2017,Referral,SaaS
9/21/2017,Direct,Telecom
9/21/2017,Paid,Telecom
9/21/2017,Paid,Education
9/21/2017,Email,Telecom
9/21/2017,Paid,Telecom
9/21/2017,Email,Education
9/21/2017,Direct,Retail/Entertainment
9/21/2017,Social,Retail/Entertainment
9/21/2017,Referral,Education
9/21/2017,Social,IT
9/21/2017,Referral,Health Care
9/21/2017,Paid,Health Care
9/21/2017,Referral,IT
9/21/2017,Referral,Retail/Entertainment
9/21/2017,Direct,SaaS
9/21/2017,Paid,Finance
9/21/2017,Direct,SaaS
9/21/2017,Organic,Telecom
9/21/2017,Organic,Telecom
9/21/2017,Social,Health Care
9/21/2017,Referral,Finance
9/21/2017,Email,Finance
9/21/2017,Direct,Education
9/21/2017,Social,IT
9/21/2017,Direct,Retail/Entertainment
9/21/2017,Organic,Finance
9/21/2017,Direct,Health Care
9/21/2017,Paid,Finance
9/21/2017,Social,Retail/Entertainment
9/21/2017,Social,Telecom
9/21/2017,Email,Education
9/21/2017,Paid,Education
9/21/2017,Email,Telecom
9/21/2017,Email,Finance
9/21/2017,Direct,Telecom
9/21/2017,Paid,SaaS
9/21/2017,Direct,IT
9/21/2017,Organic,SaaS
9/21/2017,Email,IT
9/21/2017,Paid,SaaS
9/21/2017,Direct,Health Care
9/21/2017,Paid,Education
9/21/2017,Paid,Telecom
9/21/2017,Email,Retail/Entertainment
9/21/2017,Email,SaaS
9/21/2017,Email,SaaS
9/21/2017,Paid,Finance
9/21/2017,Direct,IT
9/21/2017,Organic,SaaS
9/21/2017,Direct,Telecom
9/21/2017,Email,Telecom
9/21/2017,Organic,Health Care
9/21/2017,Referral,Retail/Entertainment
9/21/2017,Social,Finance
9/21/2017,Direct,IT
9/21/2017,Referral,Health Care
9/21/2017,Paid,Health Care
9/21/2017,Organic,Health Care
9/21/2017,Organic,SaaS
9/21/2017,Direct,Telecom
9/21/2017,Organic,Health Care
9/21/2017,Referral,Education
9/21/2017,Direct,IT
9/21/2017,Paid,SaaS
9/21/2017,Direct,Telecom
9/21/2017,Social,IT
9/21/2017,Direct,Finance
9/21/2017,Social,IT
9/22/2017,Email,Retail/Entertainment
9/22/2017,Paid,Retail/Entertainment
9/22/2017,Referral,Telecom
9/22/2017,Direct,SaaS
9/22/2017,Email,Finance
9/22/2017,Social,Telecom
9/22/2017,Direct,Education
9/22/2017,Social,SaaS
9/22/2017,Social,IT
9/22/2017,Referral,Telecom
9/22/2017,Organic,SaaS
9/22/2017,Organic,Finance
9/22/2017,Paid,SaaS
9/22/2017,Organic,SaaS
9/22/2017,Organic,Finance
9/22/2017,Referral,SaaS
9/22/2017,Direct,Education
9/22/2017,Paid,SaaS
9/22/2017,Paid,Finance
9/22/2017,Direct,SaaS
9/22/2017,Social,Retail/Entertainment
9/22/2017,Direct,SaaS
9/22/2017,Social,Telecom
9/22/2017,Organic,Finance
9/22/2017,Social,Health Care
9/22/2017,Paid,Education
9/22/2017,Direct,IT
9/22/2017,Direct,SaaS
9/22/2017,Paid,SaaS
9/22/2017,Organic,Health Care
9/22/2017,Email,Health Care
9/22/2017,Direct,IT
9/22/2017,Social,Telecom
9/22/2017,Email,Finance
9/22/2017,Organic,Telecom
9/22/2017,Paid,Retail/Entertainment
9/22/2017,Paid,Telecom
9/22/2017,Paid,SaaS
9/22/2017,Referral,Finance
9/22/2017,Organic,Education
9/22/2017,Social,SaaS
9/22/2017,Referral,IT
9/22/2017,Direct,Retail/Entertainment
9/22/2017,Paid,Finance
9/22/2017,Paid,Education
9/22/2017,Email,Retail/Entertainment
9/22/2017,Email,SaaS
9/22/2017,Organic,SaaS
9/22/2017,Paid,Retail/Entertainment
9/22/2017,Social,Education
9/22/2017,Organic,Education
9/22/2017,Organic,Finance
9/22/2017,Email,SaaS
9/22/2017,Direct,Retail/Entertainment
9/22/2017,Referral,IT
9/22/2017,Direct,IT
9/22/2017,Paid,IT
9/22/2017,Direct,Retail/Entertainment
9/22/2017,Organic,Education
9/22/2017,Email,Education
9/22/2017,Paid,Retail/Entertainment
9/22/2017,Email,IT
9/22/2017,Referral,Finance
9/22/2017,Direct,SaaS
9/23/2017,Paid,Retail/Entertainment
9/23/2017,Email,SaaS
9/23/2017,Social,Retail/Entertainment
9/23/2017,Social,Education
9/23/2017,Direct,Retail/Entertainment
9/23/2017,Referral,Health Care
9/23/2017,Paid,IT
9/23/2017,Referral,Health Care
9/23/2017,Email,Finance
9/23/2017,Paid,IT
9/23/2017,Organic,Health Care
9/23/2017,Email,Finance
9/23/2017,Paid,SaaS
9/23/2017,Organic,SaaS
9/23/2017,Direct,Telecom
9/23/2017,Organic,SaaS
9/23/2017,Social,IT
9/23/2017,Referral,SaaS
9/23/2017,Social,Finance
9/23/2017,Organic,SaaS
9/23/2017,Email,Retail/Entertainment
9/23/2017,Social,Telecom
9/23/2017,Social,Telecom
9/23/2017,Direct,Retail/Entertainment
9/23/2017,Organic,Finance
9/23/2017,Organic,IT
9/23/2017,Email,Finance
9/23/2017,Referral,SaaS
9/23/2017,Email,Retail/Entertainment
9/23/2017,Social,SaaS
9/23/2017,Organic,Health Care
9/23/2017,Email,Telecom
9/23/2017,Social,SaaS
9/23/2017,Referral,Finance
9/23/2017,Direct,SaaS
9/23/2017,Direct,Retail/Entertainment
9/23/2017,Direct,Telecom
9/23/2017,Referral,IT
9/23/2017,Email,Finance
9/23/2017,Email,Health Care
9/23/2017,Organic,Telecom
9/23/2017,Email,IT
9/23/2017,Social,Health Care
9/23/2017,Organic,Finance
9/23/2017,Social,SaaS
9/23/2017,Paid,SaaS
9/23/2017,Organic,Education
9/23/2017,Email,Education
9/23/2017,Paid,Health Care
9/23/2017,Direct,IT
9/23/2017,Paid,Education
9/23/2017,Paid,Health Care
9/23/2017,Referral,Health Care
9/23/2017,Email,Telecom
9/23/2017,Organic,SaaS
9/23/2017,Referral,Finance
9/23/2017,Organic,Education
9/23/2017,Email,Finance
9/23/2017,Direct,Telecom
9/23/2017,Organic,Health Care
9/23/2017,Email,SaaS
9/23/2017,Social,Retail/Entertainment
9/23/2017,Email,Finance
9/23/2017,Email,Finance
9/23/2017,Social,Telecom
9/23/2017,Email,Retail/Entertainment
9/23/2017,Social,IT
9/23/2017,Email,Telecom
9/23/2017,Direct,Finance
9/23/2017,Organic,Finance
9/23/2017,Paid,Finance
9/23/2017,Referral,Education
9/23/2017,Email,Telecom
9/23/2017,Email,Telecom
9/23/2017,Organic,SaaS
9/23/2017,Referral,Retail/Entertainment
9/23/2017,Organic,Telecom
9/23/2017,Email,Finance
9/24/2017,Email,Finance
9/24/2017,Referral,Telecom
9/24/2017,Paid,Telecom
9/24/2017,Direct,Telecom
9/24/2017,Organic,Health Care
9/24/2017,Paid,Finance
9/24/2017,Direct,SaaS
9/24/2017,Referral,SaaS
9/24/2017,Email,SaaS
9/24/2017,Direct,Health Care
9/24/2017,Direct,Telecom
9/24/2017,Organic,SaaS
9/24/2017,Referral,Education
9/24/2017,Referral,Education
9/24/2017,Referral,Retail/Entertainment
9/24/2017,Email,Retail/Entertainment
9/24/2017,Organic,Finance
9/24/2017,Social,Education
9/24/2017,Email,Telecom
9/24/2017,Social,Education
9/24/2017,Paid,SaaS
9/24/2017,Direct,SaaS
9/24/2017,Referral,Finance
9/24/2017,Direct,SaaS
9/24/2017,Email,Finance
9/24/2017,Paid,Finance
9/24/2017,Email,Health Care
9/24/2017,Organic,Finance
9/24/2017,Referral,IT
9/24/2017,Organic,Telecom
9/24/2017,Direct,Retail/Entertainment
9/24/2017,Organic,SaaS
9/24/2017,Email,Telecom
9/24/2017,Direct,SaaS
9/24/2017,Social,Telecom
9/24/2017,Organic,SaaS
9/24/2017,Referral,Health Care
9/24/2017,Paid,Telecom
9/24/2017,Email,Finance
9/24/2017,Paid,SaaS
9/24/2017,Organic,Telecom
9/24/2017,Email,SaaS
9/24/2017,Social,SaaS
9/24/2017,Paid,Telecom
9/24/2017,Paid,Finance
9/24/2017,Organic,SaaS
9/24/2017,Referral,SaaS
9/24/2017,Organic,SaaS
9/24/2017,Email,Telecom
9/24/2017,Email,Finance
9/24/2017,Organic,SaaS
9/24/2017,Organic,Telecom
9/24/2017,Direct,SaaS
9/24/2017,Email,Finance
9/24/2017,Email,Finance
9/24/2017,Organic,Retail/Entertainment
9/24/2017,Email,Telecom
9/24/2017,Paid,Education
9/24/2017,Organic,Education
9/24/2017,Email,IT
9/24/2017,Paid,Retail/Entertainment
9/24/2017,Social,Health Care
9/24/2017,Direct,IT
9/24/2017,Email,IT
9/24/2017,Referral,IT
9/24/2017,Referral,Finance
9/24/2017,Email,SaaS
9/24/2017,Direct,SaaS
9/24/2017,Paid,SaaS
9/24/2017,Social,Finance
9/24/2017,Referral,Retail/Entertainment
9/24/2017,Referral,Finance
9/24/2017,Organic,SaaS
9/24/2017,Email,Finance
9/24/2017,Direct,Telecom
9/24/2017,Paid,Retail/Entertainment
9/24/2017,Referral,Health Care
9/24/2017,Referral,Health Care
9/24/2017,Direct,Telecom
9/24/2017,Referral,Finance
9/24/2017,Direct,SaaS
9/24/2017,Paid,Education
9/24/2017,Referral,SaaS
9/24/2017,Referral,Telecom
9/24/2017,Paid,Retail/Entertainment
9/24/2017,Social,IT
9/24/2017,Organic,SaaS
9/24/2017,Organic,Telecom
9/24/2017,Email,Finance
9/24/2017,Paid,IT
9/24/2017,Direct,Finance
9/24/2017,Social,SaaS
9/24/2017,Referral,Health Care
9/24/2017,Direct,Finance
9/24/2017,Paid,Finance
9/24/2017,Social,IT
9/24/2017,Social,Health Care
9/24/2017,Referral,Telecom
9/24/2017,Email,Education
9/24/2017,Email,Health Care
9/24/2017,Social,Retail/Entertainment
9/24/2017,Social,Education
9/24/2017,Social,Retail/Entertainment
9/24/2017,Direct,Telecom
9/24/2017,Direct,Finance
9/24/2017,Direct,SaaS
9/24/2017,Email,Education
9/24/2017,Direct,IT
9/24/2017,Referral,Education
9/24/2017,Organic,SaaS
9/24/2017,Referral,Education
9/24/2017,Direct,Retail/Entertainment
9/24/2017,Organic,Retail/Entertainment
9/24/2017,Social,Retail/Entertainment
9/24/2017,Email,SaaS
9/24/2017,Direct,Education
9/24/2017,Email,Telecom
9/24/2017,Email,Telecom
9/24/2017,Direct,Retail/Entertainment
9/24/2017,Paid,Telecom
9/24/2017,Social,Health Care
9/24/2017,Email,Finance
9/24/2017,Direct,IT
9/24/2017,Direct,Education
9/24/2017,Social,Telecom
9/24/2017,Referral,Telecom
9/24/2017,Paid,IT
9/24/2017,Social,IT
9/24/2017,Paid,Telecom
9/24/2017,Referral,SaaS
9/24/2017,Direct,Education
9/24/2017,Paid,Retail/Entertainment
9/24/2017,Paid,Finance
9/24/2017,Organic,SaaS
9/24/2017,Email,Finance
9/24/2017,Organic,IT
9/24/2017,Paid,SaaS
9/24/2017,Direct,SaaS
9/24/2017,Social,IT
9/24/2017,Direct,Retail/Entertainment
9/24/2017,Paid,SaaS
9/24/2017,Referral,Education
9/24/2017,Paid,Retail/Entertainment
9/24/2017,Social,Retail/Entertainment
9/24/2017,Paid,SaaS
9/24/2017,Email,IT
9/25/2017,Organic,SaaS
9/25/2017,Paid,SaaS
9/25/2017,Paid,Health Care
9/25/2017,Referral,Retail/Entertainment
9/25/2017,Referral,Health Care
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Social,Telecom
9/25/2017,Referral,SaaS
9/25/2017,Direct,Finance
9/25/2017,Email,Health Care
9/25/2017,Referral,Health Care
9/25/2017,Email,Finance
9/25/2017,Social,Telecom
9/25/2017,Paid,Health Care
9/25/2017,Social,IT
9/25/2017,Referral,Education
9/25/2017,Email,IT
9/25/2017,Paid,Finance
9/25/2017,Direct,Telecom
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Referral,SaaS
9/25/2017,Organic,Telecom
9/25/2017,Referral,SaaS
9/25/2017,Paid,IT
9/25/2017,Email,IT
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Social,Telecom
9/25/2017,Direct,Retail/Entertainment
9/25/2017,Referral,Finance
9/25/2017,Paid,Health Care
9/25/2017,Direct,Retail/Entertainment
9/25/2017,Organic,Finance
9/25/2017,Paid,Finance
9/25/2017,Email,Telecom
9/25/2017,Social,Health Care
9/25/2017,Email,Finance
9/25/2017,Email,IT
9/25/2017,Referral,Retail/Entertainment
9/25/2017,Referral,SaaS
9/25/2017,Paid,Health Care
9/25/2017,Paid,SaaS
9/25/2017,Paid,SaaS
9/25/2017,Email,Telecom
9/25/2017,Paid,Education
9/25/2017,Direct,Retail/Entertainment
9/25/2017,Paid,IT
9/25/2017,Organic,Retail/Entertainment
9/25/2017,Paid,Health Care
9/25/2017,Email,Health Care
9/25/2017,Social,Retail/Entertainment
9/25/2017,Email,Education
9/25/2017,Social,Health Care
9/25/2017,Paid,Telecom
9/25/2017,Direct,Retail/Entertainment
9/25/2017,Email,Telecom
9/25/2017,Referral,Finance
9/25/2017,Paid,SaaS
9/25/2017,Organic,SaaS
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Organic,Health Care
9/25/2017,Social,Telecom
9/25/2017,Social,Education
9/25/2017,Organic,Retail/Entertainment
9/25/2017,Direct,Telecom
9/25/2017,Social,SaaS
9/25/2017,Social,Retail/Entertainment
9/25/2017,Social,IT
9/25/2017,Organic,SaaS
9/25/2017,Social,SaaS
9/25/2017,Paid,SaaS
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Referral,Finance
9/25/2017,Paid,IT
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Email,Education
9/25/2017,Organic,Health Care
9/25/2017,Email,Telecom
9/25/2017,Paid,Telecom
9/25/2017,Email,Telecom
9/25/2017,Social,Retail/Entertainment
9/25/2017,Social,Telecom
9/25/2017,Social,SaaS
9/25/2017,Direct,Education
9/25/2017,Organic,Telecom
9/25/2017,Paid,Health Care
9/25/2017,Organic,IT
9/25/2017,Paid,Retail/Entertainment
9/25/2017,Direct,Health Care
9/25/2017,Direct,SaaS
9/26/2017,Organic,Health Care
9/26/2017,Direct,Health Care
9/26/2017,Social,Education
9/26/2017,Referral,Telecom
9/26/2017,Direct,Finance
9/26/2017,Organic,Education
9/26/2017,Direct,IT
9/26/2017,Direct,Health Care
9/26/2017,Direct,SaaS
9/26/2017,Email,Education
9/26/2017,Referral,Retail/Entertainment
9/26/2017,Direct,IT
9/26/2017,Direct,Finance
9/26/2017,Referral,SaaS
9/26/2017,Referral,SaaS
9/26/2017,Referral,IT
9/26/2017,Paid,Finance
9/26/2017,Paid,Finance
9/26/2017,Paid,Telecom
9/26/2017,Direct,SaaS
9/26/2017,Paid,Telecom
9/26/2017,Social,Retail/Entertainment
9/26/2017,Organic,SaaS
9/26/2017,Organic,Retail/Entertainment
9/26/2017,Email,Telecom
9/26/2017,Organic,Finance
9/26/2017,Email,IT
9/26/2017,Direct,Education
9/26/2017,Paid,Finance
9/26/2017,Email,Health Care
9/26/2017,Organic,SaaS
9/26/2017,Direct,Education
9/26/2017,Direct,Education
9/26/2017,Email,Telecom
9/26/2017,Organic,Finance
9/26/2017,Referral,Telecom
9/26/2017,Referral,Finance
9/26/2017,Paid,Health Care
9/26/2017,Social,Telecom
9/26/2017,Referral,SaaS
9/26/2017,Social,IT
9/26/2017,Email,SaaS
9/26/2017,Social,Retail/Entertainment
9/26/2017,Organic,SaaS
9/26/2017,Direct,Finance
9/26/2017,Email,Finance
9/26/2017,Social,Retail/Entertainment
9/26/2017,Direct,IT
9/26/2017,Organic,Education
9/26/2017,Organic,Telecom
9/26/2017,Direct,Retail/Entertainment
9/26/2017,Paid,Health Care
9/26/2017,Direct,Finance
9/26/2017,Referral,Telecom
9/26/2017,Paid,Retail/Entertainment
9/26/2017,Referral,SaaS
9/26/2017,Direct,Education
9/26/2017,Paid,IT
9/26/2017,Referral,Education
9/26/2017,Organic,Telecom
9/26/2017,Direct,SaaS
9/26/2017,Organic,Finance
9/26/2017,Referral,SaaS
9/26/2017,Organic,IT
9/27/2017,Email,Finance
9/27/2017,Paid,Telecom
9/27/2017,Direct,Telecom
9/27/2017,Organic,IT
9/27/2017,Social,Retail/Entertainment
9/27/2017,Email,SaaS
9/27/2017,Social,Finance
9/27/2017,Organic,Retail/Entertainment
9/27/2017,Paid,Finance
9/27/2017,Organic,IT
